project_id,project_name,source_state,source_district,source_place,old_latitude,old_longitude,new_latitude,new_longitude,old_coordinate_source,new_coordinate_source,coordinate_status,location_resolution_level,geocoding_confidence,state_match,district_match,validation_status,coordinate_changed,change_reason
702958,Lucknow Sewerage Management Infrastructure Project,Uttar Pradesh,Lucknow,Lucknow Metro Phase-1B & Sewerage System,26.8467,80.9462,26.846875,80.946665,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Lucknow
617280,"Construction of Basement + Ground Floor+ 10 Storeyed building for State of the Art Director General, GSI Building at plot No.GN-40, Sector-V, Salt Lake, Kolkata",West Bengal,Kolkata,Kolkata Metro & Port Modernization,22.5726,88.3639,22.572775,88.364349,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Kolkata
400426,Expansion of Malanjkhand Copper Project,Madhya Pradesh,Balaghat,Expansion of Malanjkhand Copper Project,21.81,80.18,21.810447,80.18006,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Balaghat
400141,Expansion of Alumina Refinery Plant with addition of 5th Stream having capacity enhancement of 1.0 Million Tonee Per Annum,Odisha,Koraput,"Damanjodi Alumina Refinery 5th Stream, NALCO",18.77,82.99,18.77,82.99,verified_facility,verified_facility,exact,facility,high,True,True,VALIDATED,False,"Known verified facility (Damanjodi Alumina Refinery 5th Stream, NALCO)"
400299,Pottangi Bauxite Mines Project,Odisha,Angul,Subhadra & Bharatpur & Hingula Coal Complex,20.84,85.1,20.840646,85.100671,verified_city,verified_city,exact,facility,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Angul
709831,SOURCING OF BAUXITE ARRANGEMENT FOR 5TH STREAM ALUMINA REFINERY FROM SOUTH BLOCK MINING LEASE OF PANCHPATMAILI MINES,Odisha,Rayagada,Bauxite Mining Corridor for Alumina Refinery,19.17,83.42,19.17,83.42,verified_facility,verified_facility,exact,facility,high,True,True,VALIDATED,False,Known verified facility (Bauxite Mining Corridor for Alumina Refinery)
709832,25.5 MW WIND POWER PROJECT AT KAYATHAR IN TAMILNADU,Tamil Nadu,Thoothukudi,VO Chidambaranar Port & Kayathar Wind Hub,8.7642,78.1348,8.7642,78.1348,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Thoothukudi
613008,Construction of Permanent Campus of Central Tribal University of Andhra Pradesh Phase-1,Andhra Pradesh,Parvathipuram Manyam,Central Tribal University of AP (Salur),14.4673,78.8242,18.77,83.42,verified_district,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Parvathipuram Manyam
612898,Construction of Permanent Campus of National Institute of Technology Arunachal Pradesh,Arunachal Pradesh,Papum Pare,Papum Pare Infrastructure Hub,27.0844,93.6053,27.084847,93.605362,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,True,Preserved validated district location
606112,Tezpur University Projects,Assam,Sonitpur,Tezpur University & Highway Corridor,26.6528,92.7926,26.6528,92.7926,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Sonitpur
606013,Additional Campus of NITPatna,Bihar,Patna,Bihta Airport & Patna Metro,25.5941,85.1376,25.594371,85.137202,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Patna
617877,Phase B Construction of Permanent Campus of IIT Bhilai,Chhattisgarh,Durg,"Permanent Campus of IIT Bhilai, Kutelabhata",21.19,81.28,21.19,81.28,verified_facility,verified_facility,exact,facility,high,True,True,VALIDATED,False,"Known verified facility (Permanent Campus of IIT Bhilai, Kutelabhata)"
612851,"Phase 1B - Construction of Academic Block, Hostel, Residential Tower, Directors Residence and External Development works at National Institute of Technology, Delhi Campus on Engineering, Procurement and Construction basis",Delhi,New Delhi,New Delhi Railway Station Modernization,28.643,77.219,28.643175,77.219472,verified_facility,verified_facility,exact,facility,high,True,True,VALIDATED,True,Preserved validated district location
616886,Delhi University Eastern Campus at Surajmal Vihar,Delhi,New Delhi,New Delhi Railway Station Modernization,28.643,77.219,28.643447,77.219063,verified_facility,verified_facility,exact,facility,high,True,True,VALIDATED,True,Preserved validated district location
612916,"Construction of permanent campus of Central University of Gujarat at Village kundhela, Dist. Vadodara, Gujarat.",Gujarat,Vadodara,Koyali Refinery & Bullet Train Depot,22.3072,73.1812,22.3072,73.1812,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Vadodara
602099,Establishment of Permanent campus Phase 1 of IIM Sirmaur,Himachal Pradesh,Shimla,Shimla Infrastructure Hub,31.1048,77.1734,31.1048,77.1734,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,False,Preserved validated district location
612128,Hostel blocks & dining hall block,Himachal Pradesh,Mandi,IIT Mandi Permanent Campus & Kiratpur-Nerchowk,31.7087,76.932,31.7087,76.932,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Mandi
612894,"Construction of Permanent Campus of Central University of Himachal Pradesh at Dehra, District - Kangra, [H.P.] on Engineering. Procurement and Construction [EPC Mode 1] Basis.",Himachal Pradesh,Kullu,Kullu Infrastructure Hub,31.9579,77.1095,31.9579,77.1095,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,False,Preserved validated district location
602098,"Construction of Permanent Campus for IIM Jammu Phase-1 at Jagti, Nagrota, Jammu, J&K",Jammu and Kashmir,Jammu,Jammu Civil Airport & Ring Road,32.7266,74.857,32.7266,74.857,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Jammu
606431,CONSTRUCTION OF PERMANENT CAMPUS FOR IIT PALAKKAD UNDER PHASE 1A,Kerala,Palakkad,Permanent Campus for IIT Palakkad Phase 1A,10.7867,76.6548,10.7867,76.6548,verified_facility,verified_facility,exact,facility,high,True,True,VALIDATED,False,Known verified facility (Permanent Campus for IIT Palakkad Phase 1A)
617878,Phase B of Construction of Permanent Campus of IIT Palakkad,Kerala,Palakkad,Permanent Campus of IIT Palakkad Phase B,10.7867,76.6548,10.786875,76.655222,verified_facility,verified_facility,exact,facility,high,True,True,VALIDATED,True,Known verified facility (Permanent Campus of IIT Palakkad Phase B)
611957,"Phase III A works at IIT Indore [03 Hostels, 01 Studio Apartment, 01 Housing, Heavy & Sophisticated lab complex, Academic POD and Infrastructure for center of excellence]",Madhya Pradesh,Indore,Indore Metro Rail Corridor & Pithampur,22.7196,75.8577,22.720047,75.85776,verified_city,verified_city,exact,facility,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Indore
612885,Construction and Developement of National Institute of Technology Meghalaya Permanent Campus at Sohra,Meghalaya,East Khasi Hills,East Khasi Hills Infrastructure Hub,25.5788,91.8933,25.578975,91.89376,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Preserved validated district location
612876,"Construction of Permanent Campus for NIT Mizoram at Lengpui, Aizawl",Mizoram,Aizawl,Bairabi-Sairang Rail Terminal & Lengpui,23.7271,92.7176,23.7271,92.7176,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Aizawl
613013,Establishment of NIT Nagaland,Nagaland,Kohima,Kohima Infrastructure Hub,25.6751,94.1086,25.6751,94.1086,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,False,Preserved validated district location
610315,IISER BERHAMPUR,Odisha,Ganjam,Gopalpur Port & SEZ & IISER Berhampur,19.315,84.7941,19.315,84.7941,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Ganjam
611961,Construction of IIT Bhubaneswar -Phase III,Odisha,Khordha,Bhubaneswar Smart City & Metro Corridor,20.2961,85.8245,20.2961,85.8245,verified_city,verified_city,exact,facility,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Khordha
619033,"1000 seater Boys hostel, 500 seater Girls hostel, 1.5 MLD Sewage Treatment Plant and Faculty Residence - 72 nos. Flats",Odisha,Sundargarh,Integrated Kulda Garjanbahal & Basundhara,22.1167,84.0333,22.116971,84.032912,verified_city,verified_city,exact,facility,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Sundargarh
612877,Establishment of NIT Puducherry Permanent Campus [Phase-I and Phase-II],Puducherry,Puducherry,Puducherry Port & Smart City Infrastructure,11.9416,79.8083,11.9416,79.8083,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Puducherry
605292,"Construction of Permanent Campus of Indian Institute of Management [IIM] Amritsar, Punjab, Phase-I",Punjab,Amritsar,Sri Guru Ram Dass Jee International Airport & Attari,31.634,74.8723,31.634,74.8723,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Amritsar
617221,"Construction of Girls Hostel 400 seater, Boys Hostel 600 seater, Academic Block, International Hostel 100 seater, VC Residence and Purchase of Equipment",Punjab,Amritsar,Amritsar Infrastructure Hub,31.634,74.8723,31.634175,74.872787,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,True,Preserved validated district location
609736,"Construction of Sikkim University Campus Phase-I Package-II at Yangang, South Sikkim",Sikkim,Namchi,Namchi & Yangang Infrastructure Hub,27.1667,88.35,27.166875,88.350466,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Namchi
612883,Establishment of Permanent Campus of NIT SIkkim at Khamdong-Gangtok District,Sikkim,Gangtok,Gangtok Smart City & Sivok-Rangpo Rail,27.3389,88.6065,27.3389,88.6065,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Gangtok
609996,Construction of Precast housing and hostels at IIT Hyderabad,Telangana,Hyderabad,Hyderabad Metro & Urban Infrastructure,17.385,78.4867,17.385175,78.487134,verified_city,verified_city,exact,facility,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Hyderabad
606479,Banaras Hindu University [ Kayakalp of Institute of Medical Sciences],Uttar Pradesh,Varanasi,Lal Bahadur Shastri Airport & BHU Kayakalp,25.3176,82.9739,25.3176,82.9739,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Varanasi
611963,"Construction & Development of Infrastructural Facilities in the main campus of NIT Uttarakhand at Sumari, Pauri Garhwal",Uttarakhand,Pauri Garhwal,Kotdwar & Pauri Rail/Road Corridor,30.15,78.78,30.15,78.78,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Pauri Garhwal
609019,"HEFA projects on development of student hostels, playgrounds, departmental buildings, class room complex and other campus facilities in IIT Kharagpur",West Bengal,Paschim Medinipur,IIT Kharagpur & Railway Division,22.42,87.32,22.42,87.32,verified_city,verified_city,exact,facility,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Paschim Medinipur
400081,"National Sports University [NSU], Imphal [Manipur]",Manipur,Imphal West,Bir Tikendrajit International Airport & Smart City,24.817,93.9368,24.817,93.9368,verified_city,verified_city,exact,facility,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Imphal West
709754,"Construction of LPG Facilities at Kamardanga, Assam",Assam,Dhubri,Kamardanga LPG & POL Rail Fed Facility,26.02,89.97,26.02,89.97,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Dhubri
709755,"Setting up of new rail fed POL facility at Kamardanga, Assam",Assam,Dhubri,Kamardanga LPG & POL Rail Fed Facility,26.02,89.97,26.020175,89.970461,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Dhubri
617839,Capacity Augmentation of Kandla LPG Import Terminal [KLIT] from 0.6 MMTPA to 2.5 MMTPA,Gujarat,Kutch,Kandla Port & Khavda 30 GW Park,23.25,69.67,23.25022,69.66905,verified_city,verified_city,exact,facility,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Kutch
604833,"Andheri Residential Towers, Mumbai",Maharashtra,Mumbai Suburban,Andheri Residential Development Site,19.0657,72.8687,19.1197,72.8464,verified_city,verified_facility,exact,project_site,high,True,True,VALIDATED,True,Known verified facility (Andheri Residential Development Site)
619313,Setting up of 50 MW [plus/minus 5 percent] Wind Power Plant for Captive Consumption at MR,Maharashtra,Thane,Kalyan-Bhiwandi Logistics Hub,21.1458,79.0882,19.218125,72.977661,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,True,Authoritative district resolution (Thane)
617829,LPG Bottling Plant at Mualkhang,Mizoram,Aizawl,Aizawl Infrastructure Hub,23.7271,92.7176,23.727275,92.718053,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,True,Preserved validated district location
701343,Srikakulam Angul Gas Pipeline Project,"Multi-States (Andhra Pradesh, Odisha)",Srikakulam,Bhavanapadu Port & Srikakulam Corridor,18.2949,83.8938,18.2949,83.8938,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Srikakulam
701349,Paradip-Numaligarh Crude Oil Pipeline [PNCPL] & Crude Oil Import Terminal [COIT] at Paradip,"Multi-States (Assam, Bihar, Jharkhand, Odisha, West Bengal)",Jagatsinghpur,Paradip Port Mega Petrochemical Complex,20.2644,86.6667,20.2644,86.6667,verified_city,verified_city,exact,facility,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Jagatsinghpur
400078,New Mundra Panipat Crude Oil Pipeline,"Multi-States (Gujarat, Haryana, Rajasthan)",Panipat,Panipat Refinery & Petrochemical Complex,29.3909,76.9635,29.3909,76.9635,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Panipat
400012,Kandla Gorakhpur LPG Pipeline,"Multi-States (Gujarat, Madhya Pradesh, Uttar Pradesh)",Gorakhpur,Gorakhpur AIIMS & Fertilizer Complex,26.7606,83.3732,26.7606,83.3732,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Gorakhpur
400301,Multi Product Pipeline from Irugur to Devangonthi,"Multi-States (Karnataka, Tamil Nadu)",Coimbatore,"Irugur - Devangonthi Petroleum Pipeline Terminal, Irugur",22.5937,78.9629,11.02,77.06,verified_state,verified_facility,exact,facility,high,True,True,VALIDATED,True,"Known verified facility (Irugur - Devangonthi Petroleum Pipeline Terminal, Irugur)"
701263,Rajasthan Refinery Project,Rajasthan,Balotra,Pachpadra HRRL Rajasthan Refinery Project,25.925,72.247,25.925,72.247,verified_facility,verified_facility,exact,facility,high,True,True,VALIDATED,False,Known verified facility (Pachpadra HRRL Rajasthan Refinery Project)
709759,"Petrochemical evacuation marketing terminal at Barmer, Rajasthan",Rajasthan,Barmer,Barmer Petrochemical Evacuation Marketing Terminal,25.7521,71.3967,25.7521,71.3967,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Barmer
400043,Laying of POL Pipelines in Common Corridor for proposed grass root terminal at Vallur [Chennai],Tamil Nadu,Chennai,Chennai Airport Modernization & Metro Rail Phase-II,13.0827,80.2707,13.083147,80.270757,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Chennai
400035,"Grass Root Rail-fed Depot at Sekerkote, Agartala as resitement of existing Dharmanagar Depot",Tripura,West Tripura,Agartala Smart City & Agartala Airport,23.8315,91.2868,23.8315,91.2868,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in West Tripura
